query_accession	run_accession	sample_accession	fastq_url
ERS5317319	ERR4828246	SAMEA7560683	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4828246/ERR4828246_2.fastq.gz
ERS5297957	ERR4808967	SAMEA7541504	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/007/ERR4808967/ERR4808967_1.fastq.gz
ERS5297957	ERR4808967	SAMEA7541504	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/007/ERR4808967/ERR4808967_2.fastq.gz
ERS5301290	ERR4811575	SAMEA7544632	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4811575/ERR4811575_1.fastq.gz
ERS5301290	ERR4811575	SAMEA7544632	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4811575/ERR4811575_2.fastq.gz
ERS5320241	ERR4831168	SAMEA7563609	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4831168/ERR4831168_1.fastq.gz
ERS5320241	ERR4831168	SAMEA7563609	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4831168/ERR4831168_2.fastq.gz
ERS5298631	ERR4810604	SAMEA7542179	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4810604/ERR4810604_1.fastq.gz
ERS5298631	ERR4810604	SAMEA7542179	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4810604/ERR4810604_2.fastq.gz
ERS5302030	ERR4811870	SAMEA7545373	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4811870/ERR4811870_1.fastq.gz
ERS5302030	ERR4811870	SAMEA7545373	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4811870/ERR4811870_2.fastq.gz
ERS5319121	ERR4830048	SAMEA7562487	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4830048/ERR4830048_1.fastq.gz
ERS5319121	ERR4830048	SAMEA7562487	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4830048/ERR4830048_2.fastq.gz
ERS5302876	ERR4812716	SAMEA7546221	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4812716/ERR4812716_1.fastq.gz
ERS5302876	ERR4812716	SAMEA7546221	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4812716/ERR4812716_2.fastq.gz
ERS5282341	ERR4797318	SAMEA7525867	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4797318/ERR4797318_1.fastq.gz
ERS5282341	ERR4797318	SAMEA7525867	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4797318/ERR4797318_2.fastq.gz
ERS5298600	ERR4810573	SAMEA7542148	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4810573/ERR4810573_1.fastq.gz
ERS5298600	ERR4810573	SAMEA7542148	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4810573/ERR4810573_2.fastq.gz
ERS5300582	ERR4810864	SAMEA7543924	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4810864/ERR4810864_1.fastq.gz
ERS5300582	ERR4810864	SAMEA7543924	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4810864/ERR4810864_2.fastq.gz
ERS5312480	ERR4822416	SAMEA7555837	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4822416/ERR4822416_1.fastq.gz
ERS5312480	ERR4822416	SAMEA7555837	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4822416/ERR4822416_2.fastq.gz
ERS5300863	ERR4811145	SAMEA7544205	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4811145/ERR4811145_1.fastq.gz
ERS5300863	ERR4811145	SAMEA7544205	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4811145/ERR4811145_2.fastq.gz
ERS5317564	ERR4828491	SAMEA7560928	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/001/ERR4828491/ERR4828491_1.fastq.gz
ERS5317564	ERR4828491	SAMEA7560928	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/001/ERR4828491/ERR4828491_2.fastq.gz
ERS5303097	ERR4812937	SAMEA7546442	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/007/ERR4812937/ERR4812937_1.fastq.gz
ERS5303097	ERR4812937	SAMEA7546442	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/007/ERR4812937/ERR4812937_2.fastq.gz
ERS5304247	ERR4814087	SAMEA7547593	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/007/ERR4814087/ERR4814087_1.fastq.gz
ERS5304247	ERR4814087	SAMEA7547593	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/007/ERR4814087/ERR4814087_2.fastq.gz
ERS5281509	ERR4796578	SAMEA7525034	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4796578/ERR4796578_1.fastq.gz
ERS5281509	ERR4796578	SAMEA7525034	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4796578/ERR4796578_2.fastq.gz
ERS6403117	ERR8975544	SAMEA8718672	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/004/ERR8975544/ERR8975544_1.fastq.gz
ERS6403117	ERR8975544	SAMEA8718672	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/004/ERR8975544/ERR8975544_2.fastq.gz
ERS6421726	ERR8699827	SAMEA8742144	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/007/ERR8699827/ERR8699827_1.fastq.gz
ERS6421726	ERR8699827	SAMEA8742144	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/007/ERR8699827/ERR8699827_2.fastq.gz
ERS5318658	ERR4829585	SAMEA7562024	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/005/ERR4829585/ERR4829585_1.fastq.gz
ERS5318658	ERR4829585	SAMEA7562024	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/005/ERR4829585/ERR4829585_2.fastq.gz
ERS5302351	ERR4812191	SAMEA7545695	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4812191/ERR4812191_1.fastq.gz
ERS5302351	ERR4812191	SAMEA7545695	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4812191/ERR4812191_2.fastq.gz
ERS5282557	ERR4797533	SAMEA7526084	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4797533/ERR4797533_1.fastq.gz
ERS5282557	ERR4797533	SAMEA7526084	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4797533/ERR4797533_2.fastq.gz
ERS5317536	ERR4828463	SAMEA7560900	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/003/ERR4828463/ERR4828463_1.fastq.gz
ERS5317536	ERR4828463	SAMEA7560900	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/003/ERR4828463/ERR4828463_2.fastq.gz
ERS6403025	ERR8975451	SAMEA8718580	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/001/ERR8975451/ERR8975451_1.fastq.gz
ERS6403025	ERR8975451	SAMEA8718580	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/001/ERR8975451/ERR8975451_2.fastq.gz
ERS5302358	ERR4812198	SAMEA7545702	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4812198/ERR4812198_1.fastq.gz
ERS5302358	ERR4812198	SAMEA7545702	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4812198/ERR4812198_2.fastq.gz
ERS5302746	ERR4812586	SAMEA7546090	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4812586/ERR4812586_1.fastq.gz
ERS5302746	ERR4812586	SAMEA7546090	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4812586/ERR4812586_2.fastq.gz
ERS5312626	ERR4822562	SAMEA7555984	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/002/ERR4822562/ERR4822562_1.fastq.gz
ERS5312626	ERR4822562	SAMEA7555984	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/002/ERR4822562/ERR4822562_2.fastq.gz
ERS5320504	ERR4831516	SAMEA7563872	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4831516/ERR4831516_1.fastq.gz
ERS5320504	ERR4831516	SAMEA7563872	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4831516/ERR4831516_2.fastq.gz
ERS5302539	ERR4812379	SAMEA7545883	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4812379/ERR4812379_1.fastq.gz
ERS5302539	ERR4812379	SAMEA7545883	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4812379/ERR4812379_2.fastq.gz
ERS5302854	ERR4812694	SAMEA7546199	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4812694/ERR4812694_1.fastq.gz
ERS5302854	ERR4812694	SAMEA7546199	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4812694/ERR4812694_2.fastq.gz
ERS1987433	ERR2184614	SAMEA104362455	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/004/ERR2184614/ERR2184614_1.fastq.gz
ERS1987433	ERR2184614	SAMEA104362455	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/004/ERR2184614/ERR2184614_2.fastq.gz
ERS5281644	ERR4796713	SAMEA7525170	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4796713/ERR4796713_1.fastq.gz
ERS5281644	ERR4796713	SAMEA7525170	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4796713/ERR4796713_2.fastq.gz
ERS5317429	ERR4828356	SAMEA7560793	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4828356/ERR4828356_1.fastq.gz
ERS5317429	ERR4828356	SAMEA7560793	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4828356/ERR4828356_2.fastq.gz
ERS1987231	ERR2184412	SAMEA104362253	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/002/ERR2184412/ERR2184412_1.fastq.gz
ERS1987231	ERR2184412	SAMEA104362253	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/002/ERR2184412/ERR2184412_2.fastq.gz
ERS5298572	ERR4810545	SAMEA7542120	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4810545/ERR4810545_1.fastq.gz
ERS5298572	ERR4810545	SAMEA7542120	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/005/ERR4810545/ERR4810545_2.fastq.gz
ERS6421545	ERR8699156	SAMEA8741963	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/006/ERR8699156/ERR8699156_1.fastq.gz
ERS6421545	ERR8699156	SAMEA8741963	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/006/ERR8699156/ERR8699156_2.fastq.gz
ERS5301919	ERR4811759	SAMEA7545262	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811759/ERR4811759_1.fastq.gz
ERS5301919	ERR4811759	SAMEA7545262	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811759/ERR4811759_2.fastq.gz
ERS5318800	ERR4829727	SAMEA7562166	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/007/ERR4829727/ERR4829727_1.fastq.gz
ERS5318800	ERR4829727	SAMEA7562166	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/007/ERR4829727/ERR4829727_2.fastq.gz
ERS5320321	ERR4831248	SAMEA7563689	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4831248/ERR4831248_1.fastq.gz
ERS5320321	ERR4831248	SAMEA7563689	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4831248/ERR4831248_2.fastq.gz
ERS5301851	ERR4811691	SAMEA7545194	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4811691/ERR4811691_1.fastq.gz
ERS5301851	ERR4811691	SAMEA7545194	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4811691/ERR4811691_2.fastq.gz
ERS6422069	ERR5918159	SAMEA8742488	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5918159/ERR5918159_1.fastq.gz
ERS6422069	ERR5918159	SAMEA8742488	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5918159/ERR5918159_2.fastq.gz
ERS5301934	ERR4811774	SAMEA7545277	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4811774/ERR4811774_1.fastq.gz
ERS5301934	ERR4811774	SAMEA7545277	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4811774/ERR4811774_2.fastq.gz
ERS5302691	ERR4812531	SAMEA7546035	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4812531/ERR4812531_1.fastq.gz
ERS5302691	ERR4812531	SAMEA7546035	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4812531/ERR4812531_2.fastq.gz
ERS5319447	ERR4830374	SAMEA7562814	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4830374/ERR4830374_1.fastq.gz
ERS5319447	ERR4830374	SAMEA7562814	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4830374/ERR4830374_2.fastq.gz
ERS5282782	ERR4797756	SAMEA7526309	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/006/ERR4797756/ERR4797756_1.fastq.gz
ERS5282782	ERR4797756	SAMEA7526309	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/006/ERR4797756/ERR4797756_2.fastq.gz
ERS5302232	ERR4812072	SAMEA7545576	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4812072/ERR4812072_1.fastq.gz
ERS5302232	ERR4812072	SAMEA7545576	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/002/ERR4812072/ERR4812072_2.fastq.gz
ERS5301231	ERR4811516	SAMEA7544573	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4811516/ERR4811516_1.fastq.gz
ERS5301231	ERR4811516	SAMEA7544573	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4811516/ERR4811516_2.fastq.gz
ERS6402952	ERR8975378	SAMEA8718507	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/008/ERR8975378/ERR8975378_1.fastq.gz
ERS6402952	ERR8975378	SAMEA8718507	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/008/ERR8975378/ERR8975378_2.fastq.gz
ERS1987401	ERR2184582	SAMEA104362423	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/002/ERR2184582/ERR2184582_1.fastq.gz
ERS1987401	ERR2184582	SAMEA104362423	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/002/ERR2184582/ERR2184582_2.fastq.gz
ERS5282136	ERR4797120	SAMEA7525662	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/000/ERR4797120/ERR4797120_1.fastq.gz
ERS5282136	ERR4797120	SAMEA7525662	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/000/ERR4797120/ERR4797120_2.fastq.gz
ERS5317772	ERR4828699	SAMEA7561136	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/009/ERR4828699/ERR4828699_1.fastq.gz
ERS5317772	ERR4828699	SAMEA7561136	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/009/ERR4828699/ERR4828699_2.fastq.gz
ERS6421647	ERR8699746	SAMEA8742065	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/006/ERR8699746/ERR8699746_1.fastq.gz
ERS6421647	ERR8699746	SAMEA8742065	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/006/ERR8699746/ERR8699746_2.fastq.gz
ERS5312587	ERR4822523	SAMEA7555945	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/003/ERR4822523/ERR4822523_1.fastq.gz
ERS5312587	ERR4822523	SAMEA7555945	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/003/ERR4822523/ERR4822523_2.fastq.gz
ERS5320103	ERR4831030	SAMEA7563471	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4831030/ERR4831030_1.fastq.gz
ERS5320103	ERR4831030	SAMEA7563471	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4831030/ERR4831030_2.fastq.gz
ERS5298127	ERR4809137	SAMEA7541675	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/007/ERR4809137/ERR4809137_1.fastq.gz
ERS5298127	ERR4809137	SAMEA7541675	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/007/ERR4809137/ERR4809137_2.fastq.gz
ERS5298678	ERR4810651	SAMEA7542226	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4810651/ERR4810651_1.fastq.gz
ERS5298678	ERR4810651	SAMEA7542226	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4810651/ERR4810651_2.fastq.gz
ERS5302350	ERR4812190	SAMEA7545694	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4812190/ERR4812190_1.fastq.gz
ERS5302350	ERR4812190	SAMEA7545694	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/000/ERR4812190/ERR4812190_2.fastq.gz
ERS5317669	ERR4828596	SAMEA7561033	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4828596/ERR4828596_1.fastq.gz
ERS5317669	ERR4828596	SAMEA7561033	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4828596/ERR4828596_2.fastq.gz
ERS5317761	ERR4828688	SAMEA7561125	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/008/ERR4828688/ERR4828688_1.fastq.gz
ERS5317761	ERR4828688	SAMEA7561125	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/008/ERR4828688/ERR4828688_2.fastq.gz
ERS5317493	ERR4828420	SAMEA7560857	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/000/ERR4828420/ERR4828420_1.fastq.gz
ERS5317493	ERR4828420	SAMEA7560857	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/000/ERR4828420/ERR4828420_2.fastq.gz
ERS5301951	ERR4811791	SAMEA7545294	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4811791/ERR4811791_1.fastq.gz
ERS5301951	ERR4811791	SAMEA7545294	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4811791/ERR4811791_2.fastq.gz
ERS5282139	ERR4797123	SAMEA7525665	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4797123/ERR4797123_1.fastq.gz
ERS5282139	ERR4797123	SAMEA7525665	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/003/ERR4797123/ERR4797123_2.fastq.gz
ERS5304213	ERR4814053	SAMEA7547559	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4814053/ERR4814053_1.fastq.gz
ERS5304213	ERR4814053	SAMEA7547559	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4814053/ERR4814053_2.fastq.gz
ERS6403049	ERR8975476	SAMEA8718604	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/006/ERR8975476/ERR8975476_1.fastq.gz
ERS6403049	ERR8975476	SAMEA8718604	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR897/006/ERR8975476/ERR8975476_2.fastq.gz
ERS5301999	ERR4811839	SAMEA7545342	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811839/ERR4811839_1.fastq.gz
ERS5301999	ERR4811839	SAMEA7545342	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4811839/ERR4811839_2.fastq.gz
ERS5282162	ERR4797146	SAMEA7525688	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/006/ERR4797146/ERR4797146_1.fastq.gz
ERS5282162	ERR4797146	SAMEA7525688	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/006/ERR4797146/ERR4797146_2.fastq.gz
ERS5302044	ERR4811884	SAMEA7545387	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4811884/ERR4811884_1.fastq.gz
ERS5302044	ERR4811884	SAMEA7545387	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/004/ERR4811884/ERR4811884_2.fastq.gz
ERS5281686	ERR4796755	SAMEA7525212	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/005/ERR4796755/ERR4796755_1.fastq.gz
ERS5281686	ERR4796755	SAMEA7525212	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/005/ERR4796755/ERR4796755_2.fastq.gz
ERS5298042	ERR4809052	SAMEA7541589	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/002/ERR4809052/ERR4809052_1.fastq.gz
ERS5298042	ERR4809052	SAMEA7541589	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/002/ERR4809052/ERR4809052_2.fastq.gz
ERS5298550	ERR4810523	SAMEA7542098	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4810523/ERR4810523_1.fastq.gz
ERS5298550	ERR4810523	SAMEA7542098	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4810523/ERR4810523_2.fastq.gz
ERS5319503	ERR4830430	SAMEA7562870	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4830430/ERR4830430_1.fastq.gz
ERS5319503	ERR4830430	SAMEA7562870	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4830430/ERR4830430_2.fastq.gz
ERS5319341	ERR4830268	SAMEA7562708	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4830268/ERR4830268_1.fastq.gz
ERS5319341	ERR4830268	SAMEA7562708	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4830268/ERR4830268_2.fastq.gz
ERS5320229	ERR4831156	SAMEA7563597	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4831156/ERR4831156_1.fastq.gz
ERS5320229	ERR4831156	SAMEA7563597	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4831156/ERR4831156_2.fastq.gz
ERS6421540	ERR8699150	SAMEA8741958	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/000/ERR8699150/ERR8699150_1.fastq.gz
ERS6421540	ERR8699150	SAMEA8741958	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR869/000/ERR8699150/ERR8699150_2.fastq.gz
ERS5298575	ERR4810548	SAMEA7542123	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4810548/ERR4810548_1.fastq.gz
ERS5298575	ERR4810548	SAMEA7542123	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/008/ERR4810548/ERR4810548_2.fastq.gz
ERS5301863	ERR4811703	SAMEA7545206	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4811703/ERR4811703_1.fastq.gz
ERS5301863	ERR4811703	SAMEA7545206	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/003/ERR4811703/ERR4811703_2.fastq.gz
ERS5318153	ERR4829080	SAMEA7561518	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/000/ERR4829080/ERR4829080_1.fastq.gz
ERS5318153	ERR4829080	SAMEA7561518	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/000/ERR4829080/ERR4829080_2.fastq.gz
ERS5301351	ERR4811636	SAMEA7544694	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4811636/ERR4811636_1.fastq.gz
ERS5301351	ERR4811636	SAMEA7544694	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/006/ERR4811636/ERR4811636_2.fastq.gz
ERS5282684	ERR4797658	SAMEA7526211	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4797658/ERR4797658_1.fastq.gz
ERS5282684	ERR4797658	SAMEA7526211	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR479/008/ERR4797658/ERR4797658_2.fastq.gz
ERS5317441	ERR4828368	SAMEA7560805	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/008/ERR4828368/ERR4828368_1.fastq.gz
ERS5317441	ERR4828368	SAMEA7560805	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/008/ERR4828368/ERR4828368_2.fastq.gz
ERS5317302	ERR4828229	SAMEA7560666	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/009/ERR4828229/ERR4828229_1.fastq.gz
ERS5317302	ERR4828229	SAMEA7560666	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/009/ERR4828229/ERR4828229_2.fastq.gz
ERS5304269	ERR4814109	SAMEA7547615	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4814109/ERR4814109_1.fastq.gz
ERS5304269	ERR4814109	SAMEA7547615	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/009/ERR4814109/ERR4814109_2.fastq.gz
ERS5304131	ERR4813971	SAMEA7547477	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4813971/ERR4813971_1.fastq.gz
ERS5304131	ERR4813971	SAMEA7547477	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR481/001/ERR4813971/ERR4813971_2.fastq.gz
ERS5319337	ERR4830264	SAMEA7562704	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4830264/ERR4830264_1.fastq.gz
ERS5319337	ERR4830264	SAMEA7562704	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4830264/ERR4830264_2.fastq.gz
ERS1987044	ERR2184225	SAMEA104362066	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/005/ERR2184225/ERR2184225_1.fastq.gz
ERS1987044	ERR2184225	SAMEA104362066	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR218/005/ERR2184225/ERR2184225_2.fastq.gz
ERS5317789	ERR4828716	SAMEA7561153	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4828716/ERR4828716_1.fastq.gz
ERS5317789	ERR4828716	SAMEA7561153	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/006/ERR4828716/ERR4828716_2.fastq.gz
ERS5312571	ERR4822507	SAMEA7555929	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/007/ERR4822507/ERR4822507_1.fastq.gz
ERS5312571	ERR4822507	SAMEA7555929	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR482/007/ERR4822507/ERR4822507_2.fastq.gz
ERS5298110	ERR4809120	SAMEA7541657	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/000/ERR4809120/ERR4809120_1.fastq.gz
